"name","class","spec","realm","region","guild","faction","zone","encounter","duration","percentile","dps","ilvl","encounter_id","character_id","date","zone_id","report_id","report_fight_id","guild_id"
Draculaw,DeathKnight,Frost,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,The Northrend Beasts,210.086,99.83497,11867.962,255,629,68425263,2023-10-05 01:12:13.451,1018,cAFr61K9kyQqVhmw,18,602367
Elev,Shaman,Elemental,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,The Northrend Beasts,297.347,76.77012,8882.346,245,629,75978639,2023-08-02 00:03:16.279,1018,GKt7R1gV3Hx4pQwc,12,602367
Elev,Shaman,Elemental,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Lord Jaraxxus,121.403,91.38273,11900.596,246,633,75978639,2023-10-03 00:12:59.342,1018,b6vxqL4yaB87AcFp,3,602367
Gothboie,Priest,Shadow,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,334.808,12.926259,6238.7817,236,645,53366271,2023-06-25 03:41:12.555,1018,F2aTXc6VDwRCnPbB,29,602367
Gøhdez,Warlock,Affliction,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,The Northrend Beasts,281.762,92.357605,10815.5205,250,629,70746419,2023-09-13 00:07:30.833,1018,"9p2CL8DTgqJ6WkMN",1,602367
Gøhdez,Warlock,Affliction,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Lord Jaraxxus,122.833,95.25865,12610.968,251,633,70746419,2023-10-03 01:55:50.956,1018,NqFbVyPRv2AX3k6M,12,602367
Fatto,Druid,Balance,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Twin Val'kyr,146.979,51.33799,12939.814,241,641,71764752,2023-09-07 00:20:11.768,1018,nNcVymLXg2qh1tK7,6,602367
Luizavb,Hunter,Survival,benediction,us,PAF,alliance,Trial of the Crusader,Lord Jaraxxus,174.188,73.96355,11334.713,250,633,76182825,2023-10-03 00:40:15.885,1018,gxCRTfaM4cNAJjPY,6,676493
Luizavb,Hunter,Survival,benediction,us,PAF,alliance,Trial of the Crusader,Twin Val'kyr,154.619,68.404915,11234.926,245,641,76182825,2023-08-29 18:42:40.113,1018,zvfL9xVKnwyPdcN4,6,676493
Darktoxic,DeathKnight,Frost,faerlina,us,CangaceirøS,horde,Trial of the Crusader,The Northrend Beasts,315.487,70.20699,8326.364,241,629,68304863,2023-09-01 02:04:07.770,1018,WYFcqJTrtKjL71a3,6,609891
Darktoxic,DeathKnight,Frost,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Lord Jaraxxus,152.374,42.50244,8670.357,241,633,68304863,2023-09-01 02:13:57.587,1018,LHnazc9qYmZ3t7rv,9,609891
Kosmos,Mage,Fire,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Anub'arak,314.841,56.418034,9332.305,241,645,74549097,2023-08-17 23:44:26.088,1018,tCR3bvz1pD48mgQn,12,601520
Arcpala,Paladin,Retribution,faerlina,us,Teleton,horde,Trial of the Crusader,Twin Val'kyr,170.363,74.40213,15309.65,246,641,76327146,2023-09-28 23:51:50.026,1018,Nfv8wbcPzVpZMk3y,7,708677
Sicáriø,Rogue,Combat,faerlina,us,Teleton,horde,Trial of the Crusader,Anub'arak,340.644,21.165413,6983.0967,241,645,76307803,2023-10-06 00:01:13.529,1018,Qf2T8DxYyMgGjnaN,1,708677
Renascida,DeathKnight,Unholy,faerlina,us,Teleton,horde,Trial of the Crusader,Lord Jaraxxus,291.46,1.2501999,4317.7896,229,633,76361401,2023-08-04 00:12:16.566,1018,ch6AmbTQNLKz1jZ8,5,708677
Bezek,Shaman,Elemental,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,265.757,70.10656,8591.767,248,645,74596793,2023-10-04 02:19:44.185,1018,mZA71QaFCXfqBVgv,7,706578
Dkdeirante,DeathKnight,Blood (DPS),faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,307.127,77.6234,3572.208,252,629,75694983,2023-10-04 00:52:46.436,1018,hXdrLAPf8zj1cB9G,10,706578
Gothboie,Priest,Shadow,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Lord Jaraxxus,158.164,39.240143,7898.0107,240,633,53366271,2023-07-25 00:15:31.992,1018,Jx8AvWZf7qTthVXN,3,602367
Dkdeirante,DeathKnight,Blood (DPS),faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,128.809,61.979904,5368.1963,252,633,75694983,2023-10-04 01:01:01.246,1018,MvkXtjwnLb8zpHYD,3,706578
Escrava,Paladin,Retribution,faerlina,us,DAMNATlON,horde,Trial of the Crusader,The Northrend Beasts,308.189,30.016748,6438.188,232,629,69308984,2023-08-09 01:59:51.029,1018,mCHtNYMvkdrw8fZj,21,702370
Escrava,Paladin,Retribution,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,134.44,62.333687,9954.753,236,633,69308984,2023-09-05 01:17:09.450,1018,KHjNawmy7Q4MkYPc,36,702370
Escrava,Paladin,Retribution,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,138.461,45.21103,13193.701,232,641,69308984,2023-08-02 02:03:34.151,1018,k9wN64WMdgBAQCFj,21,702370
Escrava,Paladin,Retribution,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Anub'arak,299.441,9.474429,6567.02,232,645,69308984,2023-08-09 02:25:29.415,1018,mCHtNYMvkdrw8fZj,26,702370
Leopas,Mage,Fire,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Lord Jaraxxus,138.941,97.745865,17113.66,252,633,67310735,2023-10-04 01:10:31.045,1018,TxNdrGy1Ahk7RPq4,3,602367
Leopas,Mage,Fire,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Twin Val'kyr,130.994,87.62891,16544.346,251,641,67310735,2023-09-13 01:28:47.050,1018,N4JQymhKTjMk2Zap,19,602367
Gøhdez,Warlock,Affliction,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Twin Val'kyr,130.728,82.19975,16470.48,250,641,70746419,2023-09-21 02:04:37.880,1018,"1r4TbMcZf8CkRwYQ",8,602367
Gøhdez,Warlock,Affliction,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,250.299,86.3174,10009.976,250,645,70746419,2023-09-13 00:31:09.352,1018,FX2z3VtpWbvY9PRC,9,602367
Keykar,DeathKnight,Unholy,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,The Northrend Beasts,255.823,80.628334,9837.996,243,629,73808729,2023-10-03 01:02:57.472,1018,NqFbVyPRv2AX3k6M,2,602367
Keykar,DeathKnight,Frost,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,The Northrend Beasts,328.107,47.337822,7206.762,234,629,73808729,2023-07-11 00:05:02.261,1018,ZzLq3AQ8v6gcPaWf,2,602367
Felpin,Paladin,Retribution,faerlina,us,Blood Fury,horde,Trial of the Crusader,Anub'arak,145.132,98.496826,11126.278,253,645,59814233,2023-10-04 01:00:15.904,1018,HL7hk28wAGCK1aqW,28,479641
Intorpecente,Warrior,Fury,faerlina,us,Blood Fury,horde,Trial of the Crusader,Lord Jaraxxus,109.5,75.03027,11880.493,248,633,66279142,2023-10-03 23:54:39.940,1018,HL7hk28wAGCK1aqW,11,479641
Intorpecente,Warrior,Fury,faerlina,us,Blood Fury,horde,Trial of the Crusader,Twin Val'kyr,131.886,57.922386,14365.634,246,641,66279142,2023-09-01 00:45:57.698,1018,ZmtDGq6xdvAgfYXp,6,479641
Luizavb,Hunter,Survival,benediction,us,PAF,alliance,Trial of the Crusader,Anub'arak,281.417,60.828167,8870.441,250,645,76182825,2023-09-21 18:43:01.421,1018,"7c2kmHvYptNM4Bnd",8,676493
Netwölf,DeathKnight,Unholy,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Anub'arak,271.534,90.507576,10991.82,252,645,68110020,2023-08-29 23:35:36.684,1018,"9kzM8yGNJDpTYCgr",8,601520
Kosmos,Mage,Arcane,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,Anub'arak,324.428,75.07713,7557.2236,244,645,74549097,2023-09-22 01:44:27.653,1018,HadqfxQCn9Y4Gthm,27,601520
Dënji,Rogue,Combat,faerlina,us,Return of the Empire,horde,Trial of the Crusader,Lord Jaraxxus,140.93,80.11023,11343.469,252,633,73474849,2023-09-19 22:58:04.314,1018,fgTZhxJVNqvMA2L9,3,671740
Markíno,DeathKnight,Unholy,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,311.93,47.35333,8017.9805,240,629,75960836,2023-09-24 02:36:18.644,1018,aCxjNnfkpJH1KwcM,2,706578
Markíno,DeathKnight,Unholy,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,137.408,59.732964,11427.588,240,633,75960836,2023-09-24 02:44:13.734,1018,c3zj6g2thPvWGKa1,3,706578
Markíno,DeathKnight,Unholy,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,138.161,69.803474,15261.159,240,641,75960836,2023-09-24 02:58:42.252,1018,aCxjNnfkpJH1KwcM,6,706578
Scarfacejr,Shaman,Elemental,faerlina,us,Confia,horde,Trial of the Crusader,Anub'arak,318.34,20.381449,6928.199,231,645,76347036,2023-08-24 00:59:19.834,1018,F23ZmJXfncbkvHhx,12,671729
Markíno,DeathKnight,Unholy,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,295.881,47.187916,9299.36,240,645,75960836,2023-09-24 03:07:01.161,1018,aCxjNnfkpJH1KwcM,7,706578
Darktoxic,DeathKnight,Frost,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Twin Val'kyr,147.778,65.15665,13579.667,241,641,68304863,2023-09-06 01:55:45.309,1018,py6v4mDgFfGXjVHA,35,609891
Pretoxd,Druid,Feral,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,143.129,67.7083,15522.054,244,641,68235398,2023-10-04 01:13:07.077,1018,MvkXtjwnLb8zpHYD,6,706578
Rukez,DeathKnight,Unholy,faerlina,us,despair,horde,Trial of the Crusader,Anub'arak,126.769,97.12943,14451.995,257,645,75799508,2023-10-08 20:15:51.933,1018,"6CTFKtLnGhzjDW8Q",21,706604
Impellitteri,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,The Northrend Beasts,252.662,96.291306,11357.061,256,629,74299363,2023-09-27 00:05:41.510,1018,mw1p8JP6ZVqfgyWF,2,702370
Impellitteri,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,133.281,92.54205,15875.061,254,633,74299363,2023-09-06 01:49:46.102,1018,kLXKP2xwT8pRmcYt,19,702370
Impellitteri,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,138.364,93.02263,17152.873,256,641,74299363,2023-09-22 00:23:07.881,1018,bPTn7JKgLwh4Gxar,6,702370
Impellitteri,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Anub'arak,250.811,84.15118,10100.805,256,645,74299363,2023-09-22 00:45:06.670,1018,bPTn7JKgLwh4Gxar,9,702370
Linkinm,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,The Northrend Beasts,278.701,91.40761,10809.288,250,629,75081655,2023-09-06 00:48:56.712,1018,kLXKP2xwT8pRmcYt,10,702370
Linkinm,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,135.875,73.73477,13995.9375,246,633,75081655,2023-08-02 00:53:47.717,1018,k9wN64WMdgBAQCFj,10,702370
Linkinm,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,138.679,86.90607,16479.547,248,641,75081655,2023-08-31 00:27:07.594,1018,DL7xZRvNrJT18CgW,6,702370
Keykar,DeathKnight,Unholy,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Lord Jaraxxus,129.726,67.97086,11910.427,243,633,73808729,2023-09-13 00:15:13.334,1018,N4JQymhKTjMk2Zap,3,602367
Keykar,DeathKnight,Unholy,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Twin Val'kyr,138.895,72.46299,15466.014,242,641,73808729,2023-08-23 00:17:53.091,1018,j8NBPrJYKh7gD31a,7,602367
Keykar,DeathKnight,Frost,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Twin Val'kyr,182.913,41.8027,12090.639,234,641,73808729,2023-07-11 00:30:11.694,1018,ZzLq3AQ8v6gcPaWf,6,602367
Keykar,DeathKnight,Unholy,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,244.249,55.81248,9536.514,243,645,73808729,2023-10-03 01:28:42.054,1018,NqFbVyPRv2AX3k6M,9,602367
Keykar,DeathKnight,Frost,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,296.223,42.581387,8260.095,234,645,73808729,2023-07-11 00:45:52.836,1018,ZzLq3AQ8v6gcPaWf,8,602367
Powerpink,Mage,Arcane,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,The Northrend Beasts,332.807,8.17179,4195.2295,237,629,74568905,2023-08-15 00:16:13.428,1018,wT4ynN1aD37cXJp2,2,602367
Fofodelicia,DeathKnight,Unholy,faerlina,us,Blood Fury,horde,Trial of the Crusader,Anub'arak,145.132,95.10917,12747.389,256,645,68110498,2023-10-04 01:00:15.904,1018,HL7hk28wAGCK1aqW,28,479641
Phelps,Hunter,Survival,faerlina,us,Blood Fury,horde,Trial of the Crusader,Anub'arak,289.135,73.59321,9248.465,245,645,70712855,2023-10-04 01:57:36.457,1018,"1JBTwaCYcVFpj3kx",7,479641
Nogorx,Priest,Shadow,benediction,us,PAF,alliance,Trial of the Crusader,Twin Val'kyr,146.569,29.69518,8573.163,235,641,75676441,2023-07-17 01:09:29.470,1018,D7WL6jK4PfyCwVdp,6,676493
Dënji,Rogue,Assassination,faerlina,us,Return of the Empire,horde,Trial of the Crusader,Twin Val'kyr,151.893,88.309654,17419.467,251,641,73474849,2023-09-12 23:19:17.672,1018,x9bRgnJCVvk7NQP6,8,671740
Ripchad,Shaman,Elemental,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,172.17,67.91203,13905.123,243,641,75693475,2023-09-30 23:03:34.146,1018,Dj6tJYd1rAgvy42z,7,706578
Weedfortress,Druid,Balance,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,284.037,66.947914,8445.93,239,629,69132736,2023-09-21 00:52:08.162,1018,Dndc8qkNtxbgBCAF,2,706578
Weedfortress,Druid,Balance,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,146.946,61.495445,9864.76,239,633,69132736,2023-10-05 00:11:50.217,1018,k9qP4jHWZQBdDm1N,3,706578
Linkinm,Mage,Fire,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Anub'arak,278.123,68.27383,9628.401,247,645,75081655,2023-08-16 01:15:49.421,1018,Bcja1pCqd3bzx6Tf,15,702370
Mehgic,Rogue,Combat,faerlina,us,DAMNATlON,horde,Trial of the Crusader,The Northrend Beasts,295.524,93.319435,10541.635,252,629,61219729,2023-08-09 00:01:19.635,1018,mCHtNYMvkdrw8fZj,2,702370
Mehgic,Rogue,Combat,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,129.253,96.019226,12573.58,254,633,61219729,2023-09-06 00:08:01.111,1018,kLXKP2xwT8pRmcYt,3,702370
Mehgic,Rogue,Combat,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,125.228,98.12923,19599.059,255,641,61219729,2023-10-04 02:03:44.523,1018,"3DbnhLARyG8KCTpX",33,702370
Mehgic,Rogue,Combat,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Anub'arak,258.765,90.72687,9569.949,252,645,61219729,2023-08-23 01:12:49.076,1018,ByXh9ZKNLT6Qagm7,14,702370
Nebuulaa,Warlock,Affliction,faerlina,us,DAMNATlON,horde,Trial of the Crusader,The Northrend Beasts,252.662,63.92391,9129.918,243,629,74386367,2023-09-27 00:05:41.510,1018,mw1p8JP6ZVqfgyWF,2,702370
Smokaii,Mage,Fire,faerlina,us,Blood Fury,horde,Trial of the Crusader,Anub'arak,145.132,99.23143,13085.232,254,645,60713478,2023-10-04 01:00:15.904,1018,HL7hk28wAGCK1aqW,28,479641
Caterson,Druid,Feral,faerlina,us,Blood Fury,horde,Trial of the Crusader,The Northrend Beasts,301.736,67.5991,9647.995,249,629,74665536,2023-10-04 01:32:46.280,1018,"1JBTwaCYcVFpj3kx",2,479641
Caterson,Druid,Feral,faerlina,us,Blood Fury,horde,Trial of the Crusader,Lord Jaraxxus,141.187,65.52571,10682.704,248,633,74665536,2023-08-16 00:48:42.741,1018,HaNYKyhqjQDbF1CA,4,479641
Caterson,Druid,Feral,faerlina,us,Blood Fury,horde,Trial of the Crusader,Twin Val'kyr,123.96,75.48045,15975.653,248,641,74665536,2023-08-16 01:01:30.748,1018,HaNYKyhqjQDbF1CA,7,479641
Galadriela,Priest,Shadow,faerlina,us,CangaceirøS,horde,Trial of the Crusader,The Northrend Beasts,367.194,35.554234,7202.352,245,629,68014909,2023-09-20 00:16:05.901,1018,kXqPQtj6DLRCvNwJ,5,609891
Galadriela,Priest,Shadow,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Lord Jaraxxus,146.411,38.92756,7880.3506,245,633,68014909,2023-09-06 01:37:14.542,1018,"74fb6F9qMRmv3LPK",3,609891
Niobio,Shaman,Elemental,faerlina,us,Popcorn Lil Sacks,horde,Trial of the Crusader,The Northrend Beasts,319.214,96.68789,10556.799,251,629,75385312,2023-10-03 23:09:32.511,1018,jp3xgqJTmFtGwaQh,2,601520
Weedfortress,Druid,Balance,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,205.634,42.25086,12285.998,239,641,69132736,2023-09-21 01:11:19.084,1018,nNyRj1zfkYmLMBxA,32,706578
Weedfortress,Druid,Balance,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,284.359,19.402811,7068.723,239,645,69132736,2023-09-21 01:19:55.447,1018,bPTqjcd2XWkQZRKB,7,706578
Zøé,Warlock,Affliction,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,148.035,79.28528,16103.651,253,641,52746454,2023-09-29 00:06:51.147,1018,gbDxGRLPhfp6BC48,6,706578
Zøé,Warlock,Demonology,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,153.697,97.36258,15913.603,245,641,52746454,2023-08-24 00:54:48.446,1018,"3kvhtfcx6FBdTVmj",34,706578
Zøé,Warlock,Demonology,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,304.322,78.16045,8998.813,245,645,52746454,2023-08-11 01:31:12.390,1018,"92cx8kw1B4AgbQVP",9,706578
Zøé,Warlock,Affliction,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,337.402,39.66873,8520.151,253,645,52746454,2023-10-05 00:47:32.444,1018,k9qP4jHWZQBdDm1N,11,706578
Brizx,Hunter,Survival,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,310.208,85.63199,9890.806,252,629,71884748,2023-09-05 01:32:32.812,1018,NaJfC2K4ZWDL9dYt,2,706578
Smokaii,Mage,Fire,faerlina,us,Blood Fury,horde,Trial of the Crusader,Twin Val'kyr,108.181,99.773674,19642.238,254,641,60713478,2023-10-04 00:27:19.677,1018,HL7hk28wAGCK1aqW,17,479641
Brizx,Hunter,Survival,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,145.592,93.357,12757.851,252,633,71884748,2023-09-07 01:50:20.991,1018,hDQ6n8WYzVkPxAvm,4,706578
Brizx,Hunter,Survival,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,140.436,86.0697,12603.5205,252,641,71884748,2023-09-13 01:26:47.096,1018,AmkRjG3ZMQgtCaFn,29,706578
Brizx,Hunter,Survival,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,291.766,86.97477,9707.985,251,645,71884748,2023-08-24 01:52:44.268,1018,bfFY431JpTZnXA8L,45,706578
Darkborne,DeathKnight,Frost,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,493.147,3.4129093,3058.843,237,629,76505120,2023-09-02 15:31:06.884,1018,zZBp68JTkQwh4NGP,10,706578
Nebuulaa,Warlock,Affliction,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,126.871,57.472645,10088.311,243,633,74386367,2023-09-27 00:12:12.152,1018,mw1p8JP6ZVqfgyWF,3,702370
Nebuulaa,Warlock,Affliction,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,169.568,47.854557,13164.754,243,641,74386367,2023-09-24 00:19:34.358,1018,"3kt9wVDrvRqCmcGf",6,702370
Nebuulaa,Warlock,Affliction,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Anub'arak,342.372,44.872963,8686.332,243,645,74386367,2023-09-24 00:26:33.446,1018,"3kt9wVDrvRqCmcGf",7,702370
Nerfpally,Paladin,Retribution,faerlina,us,DAMNATlON,horde,Trial of the Crusader,The Northrend Beasts,268.259,98.1944,10189.76,252,629,72681058,2023-09-22 00:04:34.882,1018,bPTn7JKgLwh4Gxar,2,702370
Nerfpally,Paladin,Retribution,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Lord Jaraxxus,124.368,95.87329,11972.662,252,633,72681058,2023-10-04 00:07:17.373,1018,"3DbnhLARyG8KCTpX",4,702370
Leopas,Mage,Fire,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,242.94,68.23493,9627.427,251,645,67310735,2023-09-21 00:26:21.433,1018,yZzYbFKCGnaqmg27,9,602367
Leopas,Mage,Arcane,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,262.378,52.113636,6993.334,248,645,67310735,2023-07-26 00:42:21.294,1018,WJwYQ24tNLbhBG1D,7,602367
Lilpikaxx,Warlock,Affliction,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,The Northrend Beasts,332.807,81.18838,10009.751,244,629,71670541,2023-08-15 00:16:13.428,1018,wT4ynN1aD37cXJp2,2,602367
Lilpikaxx,Warlock,Affliction,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Lord Jaraxxus,129.081,86.93701,11844.028,245,633,71670541,2023-09-06 00:10:57.063,1018,tjD3g6NTdLz19Y7w,3,602367
Lilpikaxx,Warlock,Affliction,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Twin Val'kyr,156.302,84.81889,16810.803,244,641,71670541,2023-08-15 00:37:15.345,1018,wT4ynN1aD37cXJp2,6,602367
Lilpikaxx,Warlock,Affliction,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,268.342,83.36879,9893.759,244,645,71670541,2023-08-23 00:24:59.536,1018,j8NBPrJYKh7gD31a,10,602367
Lsksaul,DeathKnight,Unholy,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,The Northrend Beasts,267.314,90.02641,10604.225,253,629,68242137,2023-09-06 00:04:44.274,1018,tjD3g6NTdLz19Y7w,2,602367
Rebelion,DeathKnight,Frost,faerlina,us,Posto Ipiranga,horde,Trial of the Crusader,Anub'arak,264.718,97.11826,9999.86,248,645,68091994,2023-09-10 00:42:16.863,1018,ZPxn47DbMmWKqjNA,8,602367
Galadriela,Priest,Shadow,faerlina,us,CangaceirøS,horde,Trial of the Crusader,Twin Val'kyr,156.381,36.752426,9171.785,245,641,68014909,2023-08-23 02:19:42.777,1018,PLq8HpB92Qha7Acd,34,609891
Polarde,Druid,Balance,faerlina,us,Return of the Empire,horde,Trial of the Crusader,Lord Jaraxxus,146.068,68.29991,10204.836,246,633,63600366,2023-09-21 23:26:19.103,1018,KzxLh38fdRZb2aAY,3,671740
Sønéca,Druid,Feral,faerlina,us,Return of the Empire,horde,Trial of the Crusader,The Northrend Beasts,318.386,56.7762,9148.794,247,629,75964303,2023-09-14 00:37:40.527,1018,TYNqmry6cJbQXkFK,24,671740
Darkborne,DeathKnight,Frost,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Twin Val'kyr,222.531,28.09212,11176.397,237,641,76505120,2023-09-02 16:07:44.731,1018,zZBp68JTkQwh4NGP,14,706578
Miroslau,Druid,Balance,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,134.215,63.70558,9975.219,244,633,75776526,2023-09-13 01:16:58.513,1018,YvKfmJzQr2ct4TRA,26,706578
Atchuca,DeathKnight,Blood (DPS),faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,372.281,61.44568,2382.4895,247,629,73869562,2023-09-22 00:27:10.823,1018,HR1MhF46gpBQXJnC,14,706578
Atchuca,DeathKnight,Unholy,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,139.06,59.82259,11432.863,243,633,73869562,2023-09-22 00:38:42.566,1018,hKwQamZ7kfprYt4j,15,706578
Befhast,Warlock,Affliction,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,269.398,17.710915,7428.266,235,633,76505119,2023-09-06 22:13:33.463,1018,fwJxpPqYgTMdBknD,6,706578
Bullzin,Druid,Balance,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Lord Jaraxxus,125.675,55.8269,9564.949,240,633,75761691,2023-09-07 00:53:07.794,1018,W8nd2XFJB1vVHhgp,3,706578
Bullzin,Druid,Balance,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,Anub'arak,250.003,10.655599,6458.6587,240,645,75761691,2023-10-04 01:20:43.033,1018,MvkXtjwnLb8zpHYD,7,706578
Celestini,Priest,Shadow,faerlina,us,Long Live RocknRoll,horde,Trial of the Crusader,The Northrend Beasts,284.037,90.50696,9994.953,247,629,76495777,2023-09-21 00:52:08.162,1018,Dndc8qkNtxbgBCAF,2,706578
Nerfpally,Paladin,Retribution,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Twin Val'kyr,140.778,97.56604,17343.307,251,641,72681058,2023-09-06 01:07:47.255,1018,kLXKP2xwT8pRmcYt,15,702370
Nerfpally,Paladin,Retribution,faerlina,us,DAMNATlON,horde,Trial of the Crusader,Anub'arak,287.274,79.08416,9203.203,251,645,72681058,2023-09-06 01:13:22.948,1018,kLXKP2xwT8pRmcYt,16,702370
